16095,67837,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,240.51
16096,63022,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,341.02
16098,73453,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,320.86
16099,73281,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,73.36
16105,69738,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,105.08
16107,61923,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,445.55
16108,71332,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,201.34
16113,93080,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,205.03
16114,96013,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,50.16
16116,76637,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,309.09
16117,71694,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,216.93
16123,79338,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,284.27
16124,97997,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,281.84
16125,93897,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,37.96
16127,77925,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,103.5
16129,69613,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,478.89
16133,94880,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,441.47
16134,59279,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,364.47
16137,99951,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,440.56
16138,79677,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,430.95
16139,59275,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,287.89
16141,61009,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,91.13
16143,70153,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,45.98
16146,93531,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,435.93
16148,76392,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,483.92
16150,85472,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,331.79
16153,81249,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,361.84
16154,66987,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,449.98
16159,86984,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,317.68
16161,62807,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,377.47
16166,91882,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,192.1
16172,72181,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,444.53
16173,66473,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,460.24
16183,67552,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,290.34
16184,99461,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,349.6
16188,59422,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,479.68
16189,76907,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,481.45
16190,92243,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,276.88
16192,67894,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,497.96
16193,81994,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,321.57
16196,98126,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,342.04
16197,61223,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,399.79
16201,93133,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,96.58
16202,72918,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,88.94
16205,83012,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,111.1
16207,84908,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,451.34
16208,71055,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,358.57
16209,62220,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,358.28
16216,95098,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,275.88
16217,94261,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,86.62
16221,70388,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,241.23
16226,94229,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,286.98
16229,66214,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,274.98
16241,63165,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,347.18
16242,95551,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,399.82
16245,74141,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,406.34
16247,74638,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,266.82
16251,74159,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,383.18
16256,87332,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,24.25
16257,68474,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,489.81
16259,91421,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,292.83
16261,91104,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,451.06
16265,95074,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,346.11
16266,74752,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,357.83
16272,79824,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,157.95
16273,66434,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,409.2
16278,68854,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,324.82
16280,74235,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,234.58
16288,73136,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,270.26
16289,75150,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,466.83
16292,91332,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,395.43
16298,69864,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,228.19
16304,86882,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,103.49
16306,78225,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,166.38
16307,75770,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,494.27
16309,95172,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,475.36
16311,69559,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,399.32
16312,61702,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,358.99
16319,70776,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,458.75
16321,72114,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,115.32
16324,80186,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,371.85
16330,72908,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,449.57
16331,92911,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,482.93
16332,75768,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,229.47
16334,80343,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,369.38
16336,65744,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,360.8
16339,65026,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,308.47
16341,73024,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,222.22
16342,97194,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,18.11
16345,71719,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,184.86
16346,65100,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,106.01
16347,94164,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,469.82
16349,98676,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,25.96
16351,89057,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,102.1
16352,71357,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,16.31
16355,78580,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,246.38
16356,75760,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,395.54
16362,62445,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,492.66
16366,82974,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,181.17
16367,80511,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,118.15
16369,75246,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,403.85
16374,90459,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,433.46
16376,71369,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,299.01
16378,82263,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,360.24
16383,69158,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,44.08
16385,69867,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,163.53
16386,67136,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,297.55
16387,57917,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,78.56
16389,68967,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,34.43
16391,74969,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,492.3
16397,73037,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,196.84
16399,87614,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,444.63
16400,77707,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,475.52
16403,68761,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,262.4
16406,69486,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,474.28
16407,92221,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,190.35
16409,97744,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,66.88
16411,74057,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,321.97
16413,65661,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,79.36
16417,92358,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,167.81
16420,62375,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,471.57
16426,85429,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,438.76
16429,80659,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,80.5
16431,81736,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,52.83
16432,82641,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,372.24
16434,90498,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,48.52
16438,84127,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,66.03
16441,85154,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,235.44
16446,91026,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,359.41
16447,76349,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,264.84
16448,96974,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,415.66
16450,71895,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,25.82
16452,64309,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,164.49
16453,66126,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,337.35
16457,74865,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,407.03
16460,95920,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,60.56
16463,72326,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,186.59
16465,86774,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,294.87
16466,99041,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,276.97
16468,81703,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,188.34
16472,78448,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,213.71
16479,80039,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,340.06
16480,92594,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,267.71
16482,61190,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,386.67
16483,94066,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,481.39
16484,97553,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,397.77
16485,75615,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,189.92
16493,71592,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,48.31
16494,61734,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,151.07
16501,73797,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,60.18
16502,60871,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,435.05
16503,88038,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,178.65
16504,64385,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,120.22
16506,92582,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,330.17
16510,91675,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,43.11
16511,89121,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,359.3
16512,65554,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,64.47
16516,78964,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,125.77
16519,81344,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,441.11
16523,84189,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,108.72
16524,94056,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,417.65
16527,94349,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,414.51
16538,87632,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,21.94
16541,73261,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,334.94
16542,78883,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,135.4
16552,79836,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,379.51
16554,75725,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,194.01
16560,65467,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,162.06
16564,84833,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,409.85
16565,97305,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,410.71
16569,66598,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,20.97
16571,61337,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,140.83
16574,66509,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,464.15
16581,93484,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,406.53
16582,99699,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,233.15
16585,94959,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,412.75
16586,95875,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,126.25
16587,87425,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,185.93
16588,87513,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,258.7
16590,72159,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,470.2
16592,62008,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,25.84
16594,94841,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,263.14
16601,84200,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,125.97
16603,79292,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,325.36
16606,75489,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,196.42
16610,88865,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,435.41
16612,78570,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,449.12
16613,93969,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,435.76
16615,62064,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,380.13
16616,87554,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,130.17
16617,90372,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,225.04
16624,74830,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,177.48
16626,83648,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,189.84
16627,80692,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,456.31
16628,72717,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,401.81
16629,98490,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,286.29
16632,60499,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,21.72
16633,95073,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,398.06
16636,87083,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,366.32
16637,99462,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,161.86
16645,70329,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,213.19
16649,74964,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,228.99
16651,94932,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,106.53
16654,90879,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,85.94
16655,74796,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,417.75
16657,72210,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,465.46
16659,94399,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,399.95
16661,77723,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,236.71
16664,75117,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,234.62
16666,66433,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,349.76
16668,68928,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,166.64
16671,87017,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,349.59
16677,81097,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,426.7
16678,73057,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,248.26
16685,80143,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,142.28
16692,66187,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,106.09
16698,90321,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,131.35
16703,62388,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,82.46
16704,70401,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,355.6
16705,77564,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,478.09
16707,80146,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,253.62
16710,64632,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,199.35
16720,77239,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,199.19
16721,86236,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,248.33
16723,85469,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,230.92
16724,73188,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,40.61
16725,58993,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,309.7
16731,60706,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,300.63
16734,83944,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,367
16738,64074,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,427.05
16739,87019,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,356.26
16740,65578,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,254.03
16744,76068,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,36.07
16745,74885,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,49.05
16746,64868,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,171.68
16747,81714,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,348.58
16748,64977,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,256.39
16749,73266,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,421.71
16750,89688,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,20.52
16751,99647,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,227.78
16755,68238,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,447.27
16758,96530,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,462.18
16759,78542,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,247.64
16763,75664,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,295.04
16764,64237,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,111.78
16766,95929,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,368.79
16769,86133,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,327.22
16771,63112,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,240.98
16772,82957,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,77.93
16774,70746,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,485.82
16775,95895,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,261.39
16778,85087,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,476.35
16781,64096,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,411.03
16782,84757,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,139.07
16783,69626,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,277.76
16784,78616,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,299.89
16786,72425,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,489.05
16787,89092,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,106.42
16788,70869,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,350.2
16791,82960,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,314.49
16794,72504,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,15.55
16798,65963,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,220.35
16799,62677,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,375.41
16801,71056,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,412.64
16809,99103,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,377.33
16814,91147,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,497.87
16815,89218,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,385.05
16817,96718,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,235.06
16821,74953,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,397.86
16822,70507,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,239.4
16824,75419,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,409.15
16825,79054,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,497.37
16828,89728,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,34.71
16829,75092,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,467.57
16831,74454,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,422.18
16832,90529,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,445.24
16833,97414,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,278.97
16841,83597,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,192.09
16842,94495,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,128.98
16844,83352,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,469.68
16845,69606,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,115.01
16846,96253,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,250.11
16848,87488,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,84.18
16850,94568,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,288.72
16852,88946,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,457.5
16853,66051,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,53.38
16857,90633,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,488.59
16860,74975,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,261.57
16861,74306,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,489.46
16862,85346,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,410.34
16866,84609,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,484.49
16868,88323,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,193.68
16871,81639,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,145.98
16878,92718,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,198.04
16879,63925,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,168.61
16881,64133,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,136.1
16883,65881,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,435.12
16887,78013,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,120.68
16889,85248,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,415.65
16893,74705,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,20.04
16899,61821,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,46.4
16903,94974,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,203.1
16905,96443,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,139.62
16906,74516,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,123.3
16907,74206,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,50.37
16909,82013,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,336.63
16911,76897,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,77.9
16912,79064,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,75.77
16913,73305,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,249.72
16917,87001,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,415.83
16918,91146,ENT-24-10F,Enterprise Switch 10GigE SFP+ 24 Port,457.14
16919,88709,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,413.14
16920,67159,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,289.02
16922,79870,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,267.56
16924,79755,ENT-48-10F,Enterprise Switch 10GigE SFP+ 48 port,130.27
16925,92112,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,384.18
16928,76272,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,241.62
16929,94911,ENT-24-40F,Enterprise Switch 40GigE SFP+ 24 port ,456.17
16930,96943,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,22.78
16932,89206,ENT-48-40F,Enterprise Switch 40GigE SFP+ 48 port ,154.15
16933,73852,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,85.6
16935,61981,BAS-48-1 C,Basic Switch 10/100/1000 BaseT 48 port,261.92
16936,86216,BAS-08-1 C,Basic Switch  10/100/1000 BaseT 8 port,147.97
16938,66750,ADV-24-10C,Advanced Switch 10GigE Copper 24 port,307.79
16940,75869,ADV-48-10F,Advanced Switch 10 GigE Copper/Fiber 44 port coppe,153.56
